#,date_time,air_temp,RH,dew_pt,logger_ID,site,location
295,6/4/2023 18:44,11.01,98.84,10.85,21344222,JEN,deep
296,6/4/2023 19:14,11.04,98.85,10.88,21344222,JEN,deep
297,6/4/2023 19:44,11.04,98.86,10.88,21344222,JEN,deep
298,6/4/2023 20:14,11.04,98.84,10.88,21344222,JEN,deep
299,6/4/2023 20:44,11.03,98.85,10.87,21344222,JEN,deep
300,6/4/2023 21:14,11.03,98.85,10.87,21344222,JEN,deep
301,6/4/2023 21:44,11.03,98.89,10.88,21344222,JEN,deep
302,6/4/2023 22:14,11.05,98.86,10.89,21344222,JEN,deep
303,6/4/2023 22:44,11.04,98.9,10.89,21344222,JEN,deep
304,6/4/2023 23:14,11.05,98.88,10.9,21344222,JEN,deep
305,6/4/2023 23:44,11.02,98.95,10.88,21344222,JEN,deep
306,6/5/2023 0:14,11.07,98.91,10.91,21344222,JEN,deep
307,6/5/2023 0:44,11.04,98.98,10.9,21344222,JEN,deep
308,6/5/2023 1:14,11.05,99.03,10.92,21344222,JEN,deep
309,6/5/2023 1:44,11.04,99.03,10.91,21344222,JEN,deep
310,6/5/2023 2:14,11.04,99.04,10.91,21344222,JEN,deep
311,6/5/2023 2:44,11.07,99.05,10.94,21344222,JEN,deep
312,6/5/2023 3:14,11.05,99.09,10.93,21344222,JEN,deep
313,6/5/2023 3:44,11.04,99.01,10.91,21344222,JEN,deep
314,6/5/2023 4:14,11.05,99.01,10.92,21344222,JEN,deep
315,6/5/2023 4:44,11.09,99,10.95,21344222,JEN,deep
316,6/5/2023 5:14,11.02,99.05,10.89,21344222,JEN,deep
317,6/5/2023 5:44,11.04,99.08,10.92,21344222,JEN,deep
318,6/5/2023 6:14,11.04,99.08,10.92,21344222,JEN,deep
319,6/5/2023 6:44,11.05,99.06,10.93,21344222,JEN,deep
320,6/5/2023 7:14,11.04,99.09,10.92,21344222,JEN,deep
321,6/5/2023 7:44,11.03,99.06,10.9,21344222,JEN,deep
322,6/5/2023 8:14,11.08,99.1,10.95,21344222,JEN,deep
323,6/5/2023 8:44,11.04,99.12,10.92,21344222,JEN,deep
324,6/5/2023 9:14,11.01,99.12,10.89,21344222,JEN,deep
325,6/5/2023 9:44,11.04,99.1,10.92,21344222,JEN,deep
326,6/5/2023 10:14,11.05,99.13,10.94,21344222,JEN,deep
327,6/5/2023 10:44,11.05,99.11,10.93,21344222,JEN,deep
328,6/5/2023 11:14,11.01,99.12,10.89,21344222,JEN,deep
329,6/5/2023 11:44,11.04,99.13,10.93,21344222,JEN,deep
330,6/5/2023 12:14,11.03,99.15,10.92,21344222,JEN,deep
331,6/5/2023 12:44,11.04,99.15,10.93,21344222,JEN,deep
332,6/5/2023 13:14,11.04,99.14,10.93,21344222,JEN,deep
333,6/5/2023 13:44,11.02,99.11,10.9,21344222,JEN,deep
334,6/5/2023 14:14,11.05,99.14,10.94,21344222,JEN,deep
335,6/5/2023 14:44,11.03,99.15,10.92,21344222,JEN,deep
336,6/5/2023 15:14,11.05,99.17,10.94,21344222,JEN,deep
337,6/5/2023 15:44,11.02,99.18,10.91,21344222,JEN,deep
338,6/5/2023 16:14,11.02,99.16,10.91,21344222,JEN,deep
339,6/5/2023 16:44,11.04,99.21,10.94,21344222,JEN,deep
340,6/5/2023 17:14,11.03,99.21,10.93,21344222,JEN,deep
341,6/5/2023 17:44,11.04,99.2,10.94,21344222,JEN,deep
342,6/5/2023 18:14,11.03,99.23,10.93,21344222,JEN,deep
343,6/5/2023 18:44,11.03,99.22,10.93,21344222,JEN,deep
344,6/5/2023 19:14,11.04,99.27,10.95,21344222,JEN,deep
345,6/5/2023 19:44,11.04,99.22,10.94,21344222,JEN,deep
346,6/5/2023 20:14,11.05,99.23,10.95,21344222,JEN,deep
347,6/5/2023 20:44,11.02,99.27,10.92,21344222,JEN,deep
348,6/5/2023 21:14,11.04,99.24,10.94,21344222,JEN,deep
349,6/5/2023 21:44,11.04,99.27,10.95,21344222,JEN,deep
350,6/5/2023 22:14,11.01,99.28,10.91,21344222,JEN,deep
351,6/5/2023 22:44,11.04,99.29,10.95,21344222,JEN,deep
352,6/5/2023 23:14,11.04,99.33,10.96,21344222,JEN,deep
353,6/5/2023 23:44,11.04,99.35,10.96,21344222,JEN,deep
354,6/6/2023 0:14,11.04,99.3,10.95,21344222,JEN,deep
355,6/6/2023 0:44,11.04,99.31,10.95,21344222,JEN,deep
356,6/6/2023 1:14,11.04,99.34,10.96,21344222,JEN,deep
357,6/6/2023 1:44,11.07,99.33,10.98,21344222,JEN,deep
358,6/6/2023 2:14,11.07,99.3,10.97,21344222,JEN,deep
359,6/6/2023 2:44,11.01,99.32,10.92,21344222,JEN,deep
360,6/6/2023 3:14,11.03,99.37,10.95,21344222,JEN,deep
